taxonomy_id,name,taxonomy_lvl
2908840,Planococcus sp. 107-1,S
2939494,Rummeliibacillus sp. G93,S
29391,Gemella morbillorum,S
1545702,Lactobacillus sp. wkB8,S
46124,Granulicatella adiacens,S
185007,Pseudobutyrivibrio xylanivorans,S
51201,Streptomyces griseocarneus,S
2995223,Amycolatopsis cynarae,S
554406,Leptotrichia hongkongensis,S
1229909,Candidatus Nitrosopumilus sediminis,S
3080759,Moumouvirus australiense,S
3433755,Alphamononivirus schmidteae,S
40577,Xenorhabdus poinarii,S
1761891,Pseudoalteromonas sp. 13-15,S
28107,Pseudoalteromonas espejiana,S
1526571,Lacimicrobium alkaliphilum,S
2004650,Acinetobacter chinensis,S
278860,Vibrio neonatus,S
398736,Vibrio rhizosphaerae,S
44935,Vreelandella venusta,S
69,Lysobacter enzymogenes,S
3101308,Candidatus Spongiihabitans sp.,S
2917727,Rhizobium sp. C104,S
2878152,Caballeronia sp. Sq4a,S
2745561,Polaribacter sp. HaHaR_3_91,S
2920935,Aestuariibaculum lutulentum,S
2656760,Apibacter sp. B3706,S
1267423,Roseivirga pacifica,S
3117552,Bacteroides maternus,S
3350173,Pedobacter sp. UC225_65,S
1295612,Mucilaginibacter yixingensis,S
3036359,Aurantibacillus circumpalustris,S
2029860,Tundrisphaera lichenicola,S
2932257,Halobacillus salinarum,S
3039392,Paenibacillus sp. RC67,S
2211212,Paenibacillus sp. DCT19,S
528191,Paenibacillus xylanexedens,S
2929481,Staphylococcus sp. IVB6181,S
152335,Paucilactobacillus suebicus,S
3144975,Desulfoscipio sp. XC116,S
45851,Eshraghiella crossota,S
2708053,Romboutsia sp. 13368,S
3036303,Peptoniphilus genitalis,S
2749049,Gardnerella sp. DNF00502,S
142651,[Mycoplasma] phocae,S
2571116,Thermosipho ferrireducens,S
101192,Methanomethylovorans hollandica,S
338192,Nitrosopumilus maritimus,S
455364,Chrysochromulina ericina virus,S
2675793,Enterobacteriaceae endosymbiont of Plateumaris braccata,S
1639108,Chania multitudinisentens,S
2774015,Pectobacterium quasiaquaticum,S
1720343,Pseudoalteromonas sp. 1_2015MBL_MicDiv,S
2929509,Acinetobacter sp. NyZ410,S
2912314,Vibrio sp. JC009,S
136468,Vibrio lentus,S
163011,Pseudomonas lini,S
2565368,Pseudomonas atacamensis,S
435897,Lysobacter capsici,S
931866,Bradyrhizobium ottawaense,S
2840456,Ochrobactrum sp. BTU1,S
655353,Cohaesibacter marisflavi,S
540747,Roseovarius indicus,S
1396826,Leisingera aquaemixtae,S
947919,Desulfosarcina widdelii,S
3391182,Bdellovibrio sp. HCB-110,S
35786,Coprothermobacter proteolyticus,S
86663,Bacillus carboniphilus,S
361277,Terribacillus saccharophilus,S
1616788,Paenibacillus bovis,S
198119,Paenibacillus barcinonensis,S
1902136,Streptococcus sp. NPS 308,S
2763670,Wujia chipingensis,S
143361,Filifactor alocis,S
1323375,Anoxybacter fermentans,S
67351,Streptomyces californicus,S
2139,Spiroplasma clarkii,S
3242468,Candidatus Izemoplasma sp. B36,S
342950,Parashewanella spongiae,S
2751176,Vibrio sp. B1ASS3,S
28171,Vibrio aestuarianus,S
753,Pasteurella canis,S
111844,Mannheimia pernigra,S
47735,Bibersteinia trehalosi,S
2003315,Porphyrobacter sp. CACIAM 03H1,S
2986838,Flavobacterium sp. N502540,S
1563479,Flavobacterium dauae,S
3110539,Paenibacillus silvisoli,S
171404,Paenibacillus agaridevorans,S
2507935,Cohnella abietis,S
1826727,Proteinivorax hydrogeniformans,S
2975641,Streptomyces sp. NBC_00075,S
2925844,Microbacterium sp. H1-D42,S
573600,Candidatus Planktophila limnetica,S
2997333,Baekduia alba,S
669359,Geminocystis herdmanii,S
1481672,Trichocoleus desertorum,S
216931,Spiroplasma alleghenense,S
170861,Methanosarcina lacustris,S
1277351,Methanospirillum stamsii,S
69218,Enterobacter cancerogenus,S
1891675,Pantoea alhagi,S
1714845,Alteromonas sp. BL110,S
2058133,Alteromonas sp. MB-3u-76,S
2997426,Agarivorans sp. JK6,S
2213226,Entomomonas moraniae,S
2587849,Halomonas sp. THAF12,S
2599927,Francisella salimarina,S
3074109,Orbus sturtevantii,S
1427364,Candidatus Pseudothioglobus singularis,S
2795216,Rhizobium sp. AB2/73,S
52764,Bartonella alsatica,S
2970906,Azospirillum argentinense,S
159450,Paraburkholderia sacchari,S
2806347,Hydrogenophaga sp. SL48,S
28449,Neisseria subflava,S
3003263,Flavobacterium eburneipallidum,S
2915619,Flagellimonas aurea,S
2058134,Nonlabens sp. MB-3u-79,S
316068,Leadbetterella byssophila,S
2829812,Proteiniphilum propionicum,S
3404051,Pedobacter sp. R-06,S
2764720,Olivibacter sp. SDN3,S
28223,Desulfobacula toluolica,S
436114,Sulfurihydrogenibium sp. YO3AOP1,S
2975289,Peribacillus sp. FSL E2-0159,S
85683,Salisediminibacterium selenitireducens,S
1619153,Cohnella sp. LGH,S
298596,Sporosarcina ureilytica,S
2991053,Fictibacillus sp. KU28468,S
2714036,Companilactobacillus pabuli,S
51663,Pediococcus damnosus,S
84025,Clostridium haemolyticum,S
2766537,Caproicibacterium amylolyticum,S
2331,Halanaerobium praevalens,S
2751313,Koleobacter methoxysyntrophicus,S
3070995,Sedimentibacter sp. MB35-C1,S
3445784,Streptomyces sp. JL7001,S
2867410,Streptomyces profundus,S
3239899,Actinoplanes sp. CA-051413,S
2802641,Kutzneria sp. CA-103260,S
1164,Trichormus azollae,S
77022,Cylindrospermopsis raciborskii,S
3342751,Microcystis sp. BLCC-F210,S
29553,Mycoplasmopsis bovirhinis,S
2039234,Halobacterium litoreum,S
3234145,Rouxiella sp. WC2420,S
2744479,Flocculibacter collagenilyticus,S
1699622,Psychrobacter sp. P2G3,S
2912315,Vibrio sp. DW001,S
413401,Vibrio comitans,S
2965074,Pseudomonas serbica,S
1788301,Pseudomonas versuta,S
2775920,Stenotrophomonas sp. CW117,S
2964606,Cellvibrio sp. QJXJ,S
2498451,Rheinheimera mangrovi,S
39775,Methylomicrobium album,S
578924,Bradyrhizobium sp. STM 3562,S
434014,Variovorax sp. PBL-E5,S
1353891,Achromobacter deleyi,S
453162,Candidatus Nitrotoga arctica,S
281362,Dechloromonas denitrificans,S
2975157,Marinilongibacter aquaticus,S
2528026,Maioricimonas rarisocia,S
2741071,Pendulispora albinea,S
1449,Amphibacillus xylanus,S
2954506,Paenibacillus sp. FSL H3-0469,S
248903,Paenibacillus xylanilyticus,S
1602,Companilactobacillus alimentarius,S
2940302,Fructobacillus americanaquae,S
1945634,Butyricicoccus porcorum,S
83656,Streptomyces tsukubensis,S
2998080,Kitasatospora sp. YST-16,S
1561023,Curtobacterium sp. MR_MD2014,S
2509459,Xylanimonas allomyrinae,S
2675754,Occultella kanbiaonis,S
2975981,Micromonospora sp. NBC_00898,S
93929,Thermotoga petrophila,S
2586965,Nanobdella aerobiophila,S
67827,Citrobacter werkmanii,S
715451,Alteromonas naphthalenivorans,S
2161872,Colwellia sp. Arc7-D,S
2004644,Acinetobacter sp. WCHA45,S
109472,Bisgaardia hudsonensis,S
2591606,Microbulbifer sp. GL-2,S
2792015,Agrobacterium leguminum,S
3004109,Bartonella gliris,S
573658,Candidatus Hodgkinia cicadicola,S
3096992,Shimia sp. MIT1388,S
948,Anaplasma phagocytophilum,S
3230989,Candidatus Pelagibacter sp. Uisw_130,S
2081051,Polynucleobacter sp. MG-5-Ahmo-C2,S
3415265,Chryseobacterium sp. CBSDS_008,S
2527996,Crateriforma conspicua,S
2898581,Borrelia sp. RT5S,S
248039,Mucispirillum schaedleri,S
2487276,Bacillus cabrialesii,S
2892541,Lysinibacillus sp. CD3-6,S
220684,Neobacillus drentensis,S
2954547,Psychrobacillus sp. FSL W7-1457,S
938288,Fenollaria massiliensis,S
3111540,Sinanaerobacter sp. ZZT-01,S
69823,Selenomonas sputigena,S
3447508,Streptomyces sp. HUAS TT11,S
38304,Corynebacterium tuberculostearicum,S
312285,Trueperella bialowiezensis,S
53461,Nakamurella multipartita,S
74426,Collinsella aerofaciens,S
747548,Cylindrospermopsis curvispora,S
2547451,Leptolyngbya sp. NK1-12,S
2763338,Candidatus Phytoplasma asiaticum,S
544433,uncultured Ilyobacter sp.,S
5661,Leishmania donovani,S
2322,Methanohalobium evestigatum,S
2962673,Haloglomus salinum,S
2663020,Sulfolobus sp. E11-6,S
79601,Metallosphaera hakonensis,S
1177216,Candidatus Profftia tarda,S
2923283,Providencia manganoxydans,S
1004159,Photorhabdus tasmaniensis,S
2042057,Pectobacterium polaris,S
718192,Litorilituus sediminis,S
485880,Pseudomonas kurunegalensis,S
735,Haemophilus parahaemolyticus,S
1444770,Xylella taiwanensis,S
2778055,Aeromonas sp. FDAARGOS 1406,S
1523415,Sphingomonas sp. AAP5,S
955,Wolbachia pipientis,S
758793,Caballeronia insecticola,S
3080532,Nitrosospira sp. Is2,S
3003262,Flavobacterium limnophilum,S
574710,Polaribacter gangjinensis,S
2745560,Olleya sp. HaHaR_3_96,S
2585118,Alistipes communis,S
1639118,Mangrovibacterium marinum,S
2740405,Candidatus Sulfurimonas marisnigri,S
1307763,Kiritimatiella glycovorans,S
29520,Borrelia crocidurae,S
2569541,Desulfosediminicola flagellatus,S
83455,Myxococcus stipitatus,S
2921389,Psychrobacillus sp. FSL H8-0483,S
2933872,Ectobacillus sp. JY-23,S
2593652,Mangrovibacillus cuniculi,S
3395467,Macrococcus animalis,S
2695882,Lactobacillus sp. 3B(2020),S
1581,Lentilactobacillus buchneri,S
2739,Vagococcus salmoninarum,S
218144,Vagococcus carniphilus,S
2483110,Clostridium sp. JN-1,S
100886,Catenibacterium mitsuokai,S
659352,Actinacidiphila reveromycinica,S
92400,[Mycoplasma] anseris,S
3034024,Halorussus lipolyticus,S
3059777,Biavirus raunefjordenense,S
1573676,Citrobacter sp. R56,S
192073,Shewanella denitrificans,S
271098,Shewanella halifaxensis,S
3042615,Paraglaciecola sp. T6c,S
3461144,Alishewanella sp. HL-SH06,S
1816219,Colwellia sp. PAMC 21821,S
319939,Metapseudomonas otitidis,S
280333,Bradyrhizobium pachyrhizi,S
2732594,Wolbachia endosymbiont of Ctenocephalides felis wCfeJ,S
33053,Neisseria perflava,S
3003259,Flavobacterium luteolum,S
2585771,Antarcticibacterium arcticum,S
1854498,Chryseobacterium nepalense,S
3127470,Bernardetia sp. MNP-M8,S
2650157,Bacteroides zhangwenhongii,S
1930276,Adhaeretor mobilis,S
2563664,Treponema sp. OMZ 788,S
3229854,Bacillus maqinnsis,S
2932255,Gracilibacillus salinarum,S
632773,Salisediminibacterium beveridgei,S
1536772,Paenibacillus sp. FSL R7-0273,S
162209,Paenibacillus naphthalenovorans,S
2762563,Sporosarcina sp. resist,S
1633,Limosilactobacillus vaginalis,S
2923363,Bombilactobacillus thymidiniphilus,S
2932183,Xylocopilactobacillus apis,S
1522,[Clostridium] innocuum,S
3050072,Proteiniborus sp. MB09-C3,S
2731377,Alkalicella caledoniensis,S
2507160,Aminipila luticellarii,S
1488356,Streptomyces sp. MBT27,S
1744,Propionibacterium freudenreichii,S
117157,Actinopolymorpha singaporensis,S
47478,Deinococcus sp.,S
2126321,Nissabacter sp. SGAir0207,S
3395319,Psychrobium sp. nBUS_13,S
1027273,Endozoicomonas montiporae,S
29423,Legionella oakridgensis,S
3115650,Aeromonas sp. NJAU223,S
1404411,Bradyrhizobium septentrionale,S
2748098,Pikeienuella piscinae,S
2735870,Spirosoma taeanense,S
2898794,Spirosoma oryzicola,S
3229863,Limibacterium fermenti,S
1102,Prosthecochloris aestuarii,S
2819286,Luteolibacter sp. LG18,S
144,Borrelia coriaceae,S
3115648,Pseudomyxococcus flavus,S
2835041,Bdellovibrio reynosensis,S
3135640,Staphylococcus sp. S9,S
1303590,Bombilactobacillus bombi,S
526944,Tetragenococcus osmophilus,S
2994078,Caproicibacterium sp. BJN0003,S
3115649,Desulfosporosinus paludis,S
2994035,Sellimonas catena,S
44001,Caldicellulosiruptor saccharolyticus,S
39692,Mycolicibacterium parafortuitum,S
162426,Microbacterium hominis,S
327277,Bifidobacterium crudilactis,S
2597771,Fischerella sp. JS2,S
2735436,Mariniplasma anaerobium,S
92406,Metamycoplasma spumans,S
2512240,Sulfolobus sp. S-194,S
3080760,Moumouvirus goulettemassiliense,S
3060737,Theiavirus salishense,S
1240404,Dickeya oryzae,S
238836,Shewanella donghaensis,S
190895,Vibrio rotiferianus,S
3374281,Vibrio sp. D3,S
2994661,Pseudomonas sp. SL4(2022),S
656,Aeromonas allosaccharophila,S
2782654,Bradyrhizobium sp. 186,S
1138194,Rhizobium lentis,S
2758041,Aureimonas mangrovi,S
2725558,Parasphingorhabdus halotolerans,S
3350098,Pseudosulfitobacter sp. SM2401,S
261302,Paraburkholderia phytofirmans,S
2917790,Wielerella bovis,S
494,Bergeriella denitrificans,S
3120525,Flavobacterium sp. KS-LB2,S
2614441,Flavobacterium sp. LPB0248,S
1936081,Seonamhaeicola sp. S2-3,S
2920382,Chitinophaga horti,S
3158229,Campylobacter sp. CCS1377,S
2505970,Campylobacter armoricus,S
2527979,Stieleria neptunia,S
3132284,Lysinibacillus sp. 3P01SB,S
2954659,Paenibacillus sp. FSL R10-2778,S
2781774,Staphylococcus lloydii,S
74706,Staphylococcus coagulans,S
82688,Liquorilactobacillus nagelii,S
863643,Thermincola potens,S
1511,Acetoanaerobium sticklandii,S
3238625,Streptomyces sp. R11,S
1684483,Streptomyces sp. G9,S
2315,Methanoplanus limicola,S
3060301,Megavirus chilense,S
577,Raoultella terrigena,S
2945587,Blochmannia endosymbiont of Camponotus modoc,S
2675794,Enterobacteriaceae endosymbiont of Plateumaris consimilis,S
171438,Photorhabdus akhurstii,S
2746932,Shewanella sp. MTB7,S
1407071,Acinetobacter sp. TGL-Y2,S
1789224,Acinetobacter larvae,S
487316,Acinetobacter soli,S
296199,Vibrio gigantis,S
2653853,Pseudomonas sp. SCB32,S
437900,Pseudomonas marincola,S
190148,Bradyrhizobium paxllaeri,S
990078,Bradyrhizobium huanghuaihaiense,S
2759526,Sphingomonas aliaeris,S
3024837,Erythrobacter sp. Dej080120_24,S
13690,Sphingobium yanoikuyae,S
3134142,Acetobacter sp. AC2005,S
80867,Paracidovorax avenae,S
3416808,Winogradskyella sp. HB-48,S
331648,Nonlabens spongiae,S
2886510,Sphingobacterium paramultivorum,S
2893889,Sulfurovum mangrovi,S
265606,Rhodopirellula baltica,S
1936003,Anaerohalosphaera lusitana,S
29507,Leptospira kirschneri,S
3394361,Bdellovibrio sp. HCB274,S
1408204,Candidatus Endomicrobiellum trichonymphae,S
1868734,Aeribacillus composti,S
86665,Halalkalibacterium halodurans,S
2072642,Paenibacillus sp. PK3_47,S
112331,Planococcus koreensis,S
1138822,Lentilactobacillus curieae,S
3388845,Parvimonas sp. G1604,S
1771,Mycolicibacterium phlei,S
2175619,Curtobacterium sp. MCJR17_020,S
182640,Kribbella flavida,S
129921,Amycolatopsis keratiniphila,S
295596,Candidatus Hepatoplasma crinochetorum,S
2938695,Halorussus limi,S
516075,Providencia sneebia,S
2077101,Pseudoalteromonas sp. T1lg65,S
3053655,Aliiglaciecola sp. LCG003,S
1981174,Pseudomonas sp. M30-35,S
3080056,Pseudomonas fragariae (ex Marin et al. 2024),S
1872427,Alcanivorax sp.,S
254246,Aquicella lusitana,S
2020875,Methyloprofundus sp.,S
2709688,Parasphingorhabdus sp.,S
246273,Wolbachia endosymbiont of Cimex lectularius,S
1758395,Polynucleobacter sp. JS-JIR-5-A7,S
2652177,Pelistega ratti,S
2917965,Roseateles chitinivorans,S
61,Vitreoscilla stercoraria,S
59733,Chryseobacterium scophthalmum,S
3103144,Faecalibacter sp. LW9,S
2909339,Dyadobacter chenhuakuii,S
223786,Hydrogenimonas thermophila,S
3116654,Treponema sp. HNW,S
58180,Oleidesulfovibrio alaskensis,S
246786,Metabacillus indicus,S
2743000,Salicibibacter cibarius,S
2921697,Paenibacillus sp. FSL W7-1279,S
683737,Paenibacillus uliginis,S
29379,Staphylococcus auricularis,S
2742601,Limosilactobacillus portuensis,S
3231906,Streptococcus sp. ZY19097,S
2774706,Enterococcus sp. DIV1304_2,S
3029274,Amygdalobacter nucleatus,S
1229621,Anaerostipes rhamnosivorans,S
2763669,Qiania dongpingensis,S
1852374,Ezakiella massiliensis,S
2487118,Intestinibaculum porci,S
33025,Phascolarctobacterium faecium,S
1901,Streptomyces clavuligerus,S
146819,Streptomyces europaeiscabiei,S
1273,Micrococcus lylae,S
1166,Dolichospermum flos-aquae,S
2145,Spiroplasma taiwanense,S
2963128,Mycoplasma bradburyae,S
2113,Mycoplasmopsis californica,S
3003348,Candidatus Chlorohelix allophototropha,S
118062,Methanobacterium congolense,S
2846098,Epseptimavirus SB13,S
875932,Photobacterium sanguinicancri,S
3096996,Marinobacter sp. MIT930201,S
2714942,Sphingomonas sp. HDW15A,S
745310,Sphingomonas sp. MM-1,S
2871165,Flavobacterium sp. CHNK8,S
480520,Myroides profundi,S
3094839,Chryseobacterium sp. HR92,S
2487064,Chryseobacterium sp. G0186,S
2723089,Mucilaginibacter sp. E4BP6,S
944547,Arcobacter sp. L,S
182210,Pseudodesulfovibrio aespoeensis,S
309806,Sulfurihydrogenibium azorense,S
2728853,Bacillus fonticola,S
1470088,Lysinibacillus louembei,S
2738979,Brevibacillus sp. HD3.3A,S
3229851,Streptococcus sp. KHUD_012,S
58138,Desulfofarcimen acetoxidans,S
3111456,Lacrimispora sinapis,S
2796927,Gelria sp. Kuro-4,S
2585716,Streptomyces sp. C8S0,S
1961,Streptomyces virginiae,S
1824,Nocardia asteroides,S
2750620,Microcella indica,S
548579,Isoptericola jiangsuensis,S
2123,Mycoplasma putrefaciens,S
2128,Mesomycoplasma flocculare,S
142649,Metamycoplasma phocicerebrale,S
2953881,Natronosalvus vescus,S
2716879,Citrobacter sp. Y3,S
60217,Shewanella violacea,S
2183582,Saliniradius amylolyticus,S
1759089,Thalassotalea sediminis,S
3151487,Acinetobacter thermotolerans,S
2572923,Vibrio taketomensis,S
395598,Pseudomonas reinekei,S
300,Ectopseudomonas mendocina,S
3449832,Kushneria sp. TE3,S
155077,Cellvibrio japonicus,S
3230998,Candidatus Pseudothioglobus sp. Uisw_086,S
912,Nitrobacter hamburgensis,S
2571749,Novosphingobium sp. EMRT-2,S
3404065,Pseudoduganella sp. S-14,S
2294119,Flavobacterium psychrotrophum,S
2162713,Flavobacterium magnum,S
3053613,Maribacter sp. BPC-D8,S
388413,Algoriphagus machipongonensis,S
477666,Bacteroides graminisolvens,S
3374599,Halosquirtibacter xylanolyticus,S
2875962,Candidatus Sulfidibacterium hydrothermale,S
456827,Candidatus Cloacimonas acidaminovorans,S
1940790,Sedimentisphaera cyanobacteriorum,S
1131707,Sphaerochaeta pleomorpha,S
84378,Brachyspira murdochii,S
240139,uncultured Desulfobacter sp.,S
2741070,Pendulispora rubella,S
3413029,Paenibacillus sp. FA6,S
2921460,Paenibacillus sp. FSL K6-1096,S
189691,Paenibacillus elgii,S
130049,Paenibacillus dendritiformis,S
555791,Staphylococcus massiliensis,S
129338,Geobacillus subterraneus,S
1156431,Streptococcus ilei,S
1805431,Enterococcus saigonensis,S
3109030,Vagococcus jeotgali,S
2490855,Lachnoanaerobaculum gingivalis,S
1222016,Caldicellulosiruptor changbaiensis,S
256701,Glutamicibacter arilaitensis,S
2931930,Kovacikia minuta,S
2725268,Hujiaoplasma nucleasis,S
76629,Mycoplasmopsis gallopavonis,S
55602,Metamycoplasma buccale,S
1434103,Methanosarcina sp. WWM596,S
2287,Saccharolobus solfataricus,S
2663019,Saccharolobus sp. E5-1-F,S
2864218,Candidatus Profftia sp. (ex Adelges kitamiensis),S
1929246,Sodalis endosymbiont of Henestaris halophilus,S
404011,Shewanella piezotolerans,S
1918945,Vibrio spartinae,S
2895485,Pseudomonas sp. B21-036,S
76759,Pseudomonas monteilii,S
2065312,Marinomonas sp. A3A,S
491948,Marinomonas rhizomae,S
83771,Succinivibrio dextrinosolvens,S
185951,Sphingomonas aerolata,S
153496,Kozakia baliensis,S
28095,Burkholderia gladioli,S
153491,Alysiella crassa,S
3042315,Chryseobacterium gotjawalense,S
237258,Cloacibacterium normanense,S
708186,Aliarcobacter trophiarum,S
427923,Desulfurivibrio alkaliphilus,S
2653858,Desulfopila sp. IMCC35008,S
3133326,Sorangium sp. So ce1014,S
3082444,Niallia sp. XMNu-256,S
2954748,Oceanobacillus sp. FSL K6-2867,S
2921550,Psychrobacillus sp. FSL K6-4046,S
265426,Pontibacillus chungwhensis,S
2909671,Paenibacillus spongiae,S
1912064,Staphylococcus sp. MI 10-1553,S
13076,Globicatella sanguinis,S
2594474,Dehalobacter sp. CP,S
2811778,Fenollaria sporofastidiosus,S
2981789,Dorea amylophila,S
33031,Peptoniphilus lacrimalis,S
31899,Caldicellulosiruptor bescii,S
2903651,Streptomyces sp. NBC_00442,S
2903766,Streptomyces sp. NBC_01187,S
29303,Streptantibioticus cattleyicolor,S
3239974,Nocardia sp. CA-120079,S
39691,Mycolicibacterium moriokaense,S
1185873,Desertifilum tharense,S
2105,Mycoplasma leachii,S
69896,Candidatus Phytoplasma solani,S
171285,Mycoplasmopsis glycophila,S
167642,Ilyobacter polytropus,S
1299,Deinococcus radiodurans,S
3238481,Minisyncoccus archaeiphilus,S
2824673,Stygiolobus caldivivus,S
545,Citrobacter koseri,S
3034648,Proteus appendicitidis,S
2703794,Serratia nevei,S
502366,Pseudidiomarina marina,S
571800,Psychrobacter sp. G,S
212403,Psychrobacter okhotskensis,S
95300,Pseudomonas vancouverensis,S
353,Azotobacter chroococcum,S
1031538,Neptunomonas concharum,S
1249553,Bacterioplanes sanyensis,S
128785,Pseudoxanthomonas mexicana,S
3120264,Gilliamella sp. wkB7,S
186490,Candidatus Palibaumannia cicadellinicola,S
2782641,Bradyrhizobium sp. 170,S
110321,Sinorhizobium medicae,S
408,Methylorubrum extorquens,S
346911,Labrys okinawensis,S
506591,Leisingera caerulea,S
3143496,Burkholderia theae,S
3097546,Algoriphagus sp. NG3,S
3058432,Sphingobacterium sp. BN32,S
2703789,Mucilaginibacter sp. 14171R-50,S
1008,Saprospira grandis,S
2590021,Sulfurimonas xiamenensis,S
980254,Roseimaritima ulvae,S
490095,Haloferula helveola,S
3394358,Bdellovibrio sp. HCB337,S
1794699,Thermodesulfobium acidiphilum,S
3122488,Lysinibacillus sp. Y5S-8,S
33935,Lysinibacillus macroides,S
3070676,Neobacillus sp. PS2-9,S
2660554,Paenibacillus sp. B01,S
1343,Streptococcus vestibularis,S
2937758,Hungatella sp. SB206,S
399726,Thermoanaerobacter sp. X514,S
1755241,Anaerococcus nagyae,S
37637,Corynebacterium pseudodiphtheriticum,S
3016103,Micromonospora sp. WMMD1076,S
3066319,Spiroplasma endosymbiont of Lasioglossum malachurum,S
2107,Mycoplasmopsis pulmonis,S
29556,Mycoplasmopsis gallinacea,S
92402,Metamycoplasma equirhinis,S
3439061,Methanococcoides sp. FTZ1,S
3240853,Methanobacterium sp. ACI-7,S
111955,Sulfurisphaera tokodaii,S
2560831,Aphroditevirus aphrodite1,S
553,Pantoea ananatis,S
2773709,Acinetobacter sp. ASP199,S
106648,Acinetobacter bereziniae,S
2283318,Aquirhabdus parva,S
3232307,Vibrio sp. HB236076,S
47880,Pseudomonas fulva,S
3398212,Neptuniibacter sp. QD48_55,S
3003619,Lonepinella sp. MS14436,S
56454,Xanthomonas hortorum,S
1685958,Bradyrhizobium sp. ORS 111,S
85701,Bartonella tribocorum,S
3038545,Mesorhizobium sp. WSM4904,S
675281,Aquibium microcysteis,S
3014784,Sphingomonas sp. NIBR02145,S
267128,Sphingopyxis granuli,S
379347,Tritonibacter mobilis,S
528244,Azospirillum thiophilum,S
2010972,Caulobacter rhizosphaerae,S
1245436,Paraburkholderia kirstenboschensis,S
2765360,Massilia antarctica,S
3140744,Neisseria sp. Ec49-e6-T10,S
1522312,Kingella negevensis,S
266009,Methylovorus glucosotrophus,S
2745558,Cellulophaga sp. HaHa_2_95,S
3243060,Mucilaginibacter sp. Mucisp86,S
1448857,Campylobacter corcagiensis,S
34094,Simkania sp.,S
2996782,Corallococcus sp. NCRR,S
380749,Hydrogenobaculum sp. Y04AAS1,S
3118333,Thermodesulfovibrio autotrophicus,S
1333845,Paenibacillus sophorae,S
511487,Brevibacillus fluminis,S
132920,Exiguobacterium antarcticum,S
2099788,Lactobacillus sp. CBA3605,S
87541,Aerococcus christensenii,S
2907827,Dehalobacter sp. DCM,S
28446,Anaerotignum propionicum,S
154288,Turicibacter sanguinis,S
37332,Nocardia seriolae,S
39791,Corynebacterium glucuronolyticum,S
353852,Mycoplasma nasistruthionis,S
1986204,Candidatus Brevifilum fermentans,S
3028295,Methanimicrococcus hongohii,S
1691903,Mangrovibacter phragmitis,S
3042300,Vibrio sp. YMD68,S
435912,Vibrio porteresiae,S
3243021,Pseudomonas sp. Pseusp16,S
1904862,Marinomonas sp.,S
85402,Mannheimia granulomatis,S
762,Avibacterium volantium,S
133539,Nitrosococcus halophilus,S
3415673,Bradyrhizobium sp. McL0615,S
1566379,Bradyrhizobium sp. UASWS1016,S
3395915,Bradyrhizobium sp. BLXBL-01,S
3066267,Rickettsia endosymbiont of Pantilius tunicatus,S
2906514,Burkholderia sp. S-53,S
420953,Paraburkholderia megapolitana,S
401471,Undibacterium parvum,S
416213,Ferrovum myxofaciens,S
1689834,Acidithiobacillus ferriphilus,S
2913620,Prevotella sp. E2-28,S
3076558,Paraflavitalea speifideaquila,S
2984146,Campylobacter sp. CN_NE2,S
128574,Paenibacillus brasilensis,S
54914,Brevibacillus parabrevis,S
1374,Planococcus kocurii,S
1295642,Parageobacillus genomosp. 1,S
3028082,Streptococcus suivaginalis,S
3397060,Carnobacterium sp. TMP28,S
3240053,Streptomyces sp. CA-146814,S
1230998,Corynebacterium frankenforstense,S
3404115,Micromonospora sp. WMMD1219,S
28026,Bifidobacterium pseudocatenulatum,S
3240024,Pseudonocardia sp. CA-142604,S
3139328,Spiroplasma endosymbiont of Stenodema calcarata,S
3388566,Candidatus Nanosalina sp. VS9-1,S
2170045,Ophiovirus citri,S
158841,Leminorella richardii,S
2814294,Shewanella avicenniae,S
24,Shewanella putrefaciens,S
1785128,Acinetobacter lactucae,S
3016528,Vibrio chaetopteri,S
2899122,Photobacterium sp. TY1-4,S
2320270,Pseudomonas sp. DG56-2,S
45067,Legionella lansingensis,S
1630141,Candidatus Nitrosoglobus terrae,S
243629,Hydrocarboniphaga effusa,S
858423,Bradyrhizobium arachidis,S
2896849,Novosphingobium kaempferiae,S
1579316,Falsihalocynthiibacter arcticus,S
2560057,Terasakiella sp. SH-1,S
2861782,Paraburkholderia edwinii,S
312277,Flavobacterium indicum,S
106,Runella slithyformis,S
2979464,Reichenbachiella agarivorans,S
46503,Parabacteroides merdae,S
3383027,Pedobacter sp. MW01-1-1,S
536979,Chitinophaga niabensis,S
2740404,Candidatus Sulfurimonas baltica,S
244787,Nautilia profundicola,S
122,Gimesia maris,S
1933044,Edaphobacter flagellatus,S
1664069,Bacillus glycinifermentans,S
3117746,Metabacillus sediminis,S
3115296,Paraperibacillus esterisolvens,S
715179,Paenibacillus sp. sptzw28,S
2704463,Paenibacillus rhizovicinus,S
1472,Paenibacillus pabuli,S
1394,[Bacillus] caldolyticus,S
1074467,Companilactobacillus heilongjiangensis,S
2598453,Streptococcus sp. 116-D4,S
178214,Facklamia hominis,S
411486,Clostridium sp. M62/1,S
66219,Lachnoclostridium phytofermentans,S
1938334,Microbacterium sp. TPU 3598,S
1442551,Synechococcus sp. BMK-MC-1,S
362837,Spiroplasma cantharicola,S
3239304,Leptotrichia alba,S
683846,Fervidicoccus fontis,S
497727,Candidatus Nitrososphaera gargensis,S
